zip5,lat,lng,state,city
50447,42.115139,-93.262526,IA,
50448,41.908739,-93.144926,IA,
50449,42.402739,-92.992926,IA,
50450,42.029939,-93.385326,IA,
50451,42.336339,-93.537726,IA,
50456,42.217539,-93.080926,IA,
50458,42.079939,-93.002526,IA,
50459,42.386339,-93.154926,IA,
50461,41.894739,-93.090526,IA,
50464,41.825939,-93.051326,IA,
50465,42.319939,-92.899326,IA,
50468,42.251139,-92.860126,IA,
50469,41.944739,-93.508126,IA,
50470,41.772339,-92.891726,IA,
50471,42.078739,-93.044126,IA,
50472,41.959939,-93.387726,IA,
50473,42.266339,-93.540126,IA,
50475,41.653539,-93.235326,IA,
50476,42.335139,-93.579326,IA,
50477,41.841139,-92.930926,IA,
50478,41.722339,-93.274526,IA,
50479,42.028739,-93.426926,IA,
50501,41.845539,-92.937326,IA,
50504,41.964339,-93.394126,IA,
50510,42.168339,-92.927726,IA,
50511,41.861939,-93.575726,IA,
50514,41.743139,-93.118926,IA,
50515,42.237139,-92.966926,IA,
50516,42.355939,-93.423726,IA,
50519,41.911939,-93.192926,IA,
50523,42.115939,-93.526926,IA,
50525,41.928339,-93.030926,IA,
50529,42.253539,-93.605326,IA,
50530,42.179939,-92.955326,IA,
50533,42.061139,-93.298926,IA,
50535,42.298739,-93.412126,IA,
50536,41.992339,-93.259726,IA,
50539,41.823539,-93.185726,IA,
50540,42.008739,-93.097726,IA,
50541,42.315139,-93.250126,IA,
50542,42.196339,-93.593726,IA,
50543,41.702339,-92.945326,IA,
50546,41.771139,-92.984526,IA,
50548,41.958739,-93.480526,IA,
50554,42.062739,-92.979326,IA,
50558,41.687539,-93.588126,IA,
50560,42.266339,-93.591326,IA,
50563,42.385139,-93.247726,IA,
50565,42.147539,-93.134526,IA,
50568,42.316339,-93.208526,IA,
50570,42.095139,-92.933326,IA,
50571,41.788739,-93.581326,IA,
50574,41.669939,-93.124526,IA,
50575,42.163939,-92.972526,IA,
50576,41.857539,-92.820126,IA,
50577,42.351539,-93.468526,IA,
50579,41.838739,-93.198526,IA,
50583,41.617539,-92.923326,IA,
50585,41.855139,-93.036526,IA,
50586,41.736339,-93.380126,IA,
50588,41.873939,-93.458526,IA,
50590,41.752739,-93.218126,IA,
50594,42.127939,-93.409726,IA,
50595,41.821539,-93.257326,IA,
50601,41.735939,-92.857326,IA,
50602,41.854739,-93.314126,IA,
50603,42.348739,-93.162126,IA,
50604,41.667139,-92.818126,IA,
50608,41.992339,-93.392526,IA,
50612,42.401139,-93.363326,IA,
50613,41.907139,-93.515326,IA,
50614,41.788339,-93.058526,IA,
50616,41.975939,-93.554526,IA,
50619,41.769539,-93.436926,IA,
50621,41.747539,-92.884926,IA,
50622,42.241539,-93.533326,IA,
50624,41.628739,-93.228526,IA,
50625,42.122739,-93.076526,IA,
50626,41.816339,-92.924126,IA,
50627,42.310339,-93.572526,IA,
50629,41.697539,-93.267726,IA,
50632,41.683539,-93.456526,IA,
50633,41.989939,-93.608926,IA,
50634,42.246339,-93.343726,IA,
50635,41.752339,-93.495726,IA,
50636,42.058739,-92.847726,IA,
50638,41.821139,-93.534926,IA,
50640,42.127139,-93.031726,IA,
50641,41.820739,-92.879326,IA,
50644,41.701939,-93.222926,IA,
50645,42.195939,-93.070926,IA,
50646,42.314739,-93.527726,IA,
50647,42.008339,-93.375326,IA,
50648,42.077139,-93.414526,IA,
50650,42.298339,-92.889326,IA,
50651,41.804339,-93.041326,IA,
50652,41.685539,-93.384926,IA,
50654,41.923139,-93.498126,IA,
50658,42.248339,-93.272126,IA,
50659,41.754339,-93.424126,IA,
50662,41.771939,-93.220526,IA,
50665,41.703139,-93.181326,IA,
50666,42.197139,-93.029326,IA,
50668,41.634339,-93.142126,IA,
50669,42.128339,-92.990126,IA,
50670,41.755939,-93.104526,IA,
50672,42.368739,-93.409326,IA,
50674,42.181139,-92.913326,IA,
50675,41.687139,-93.065326,IA,
50676,41.993539,-93.217726,IA,
50677,42.299939,-93.370126,IA,
50680,41.657539,-93.519326,IA,
50681,42.151539,-93.367326,IA,
50682,42.270339,-93.023726,IA,
50701,42.313539,-92.816126,IA,
50702,41.819539,-92.968126,IA,
50703,42.125939,-93.120526,IA,
50707,41.750739,-92.928926,IA,
50717,42.142339,-92.958526,IA,
50754,42.326339,-93.045326,IA,
50801,42.296739,-93.417326,IA,
50830,41.716339,-92.933326,IA,
50833,42.210339,-93.581726,IA,
50837,41.785139,-92.972526,IA,
50841,42.381539,-93.439326,IA,
50845,42.006339,-93.247726,IA,
50846,41.699939,-93.095326,IA,
50849,42.331539,-93.021726,IA,
50851,42.011139,-93.058126,IA,
50854,42.129939,-93.514926,IA,
50858,41.654739,-93.288526,IA,
50859,41.961139,-93.440926,IA,
50861,42.369939,-93.411726,IA,
50864,42.251139,-92.954926,IA,
50870,42.047139,-93.421326,IA,
50906,41.729939,-93.179726,IA,
51000,41.687539,-93.536926,IA,
51001,41.993939,-92.888926,IA,
51002,42.300339,-93.041326,IA,
51003,41.806339,-93.193326,IA,
51004,42.062739,-92.928126,IA,
51005,42.369139,-93.080526,IA,
51012,41.703939,-93.374926,IA,
51016,42.079139,-93.566526,IA,
51020,42.230339,-93.043726,IA,
51022,41.617539,-93.539326,IA,
51023,41.923939,-92.891326,IA,
51024,41.805139,-93.234926,IA,
51025,42.111539,-93.387326,IA,
51026,41.992739,-92.930526,IA,
51027,42.299139,-93.082926,IA,
51028,42.180339,-93.426526,IA,
51031,42.352739,-93.242526,IA,
51033,42.165139,-93.546926,IA,
51034,42.283939,-93.203326,IA,
51035,41.977539,-93.050926,IA,
51036,42.096339,-93.507726,IA,
51037,41.789939,-93.355326,IA,
51038,41.908739,-93.011726,IA,
51039,42.402739,-92.859726,IA,
51040,41.772339,-93.558926,IA,
51041,42.078739,-92.910926,IA,
51046,42.009939,-92.871726,IA,
51048,41.722339,-93.141326,IA,
51049,42.028739,-93.293726,IA,
51050,42.401539,-92.901326,IA,
51051,42.095139,-93.549326,IA,
51052,41.788739,-93.396926,IA,
51053,42.282739,-93.244926,IA,
51054,42.026339,-93.510126,IA,
51055,41.719939,-93.357726,IA,
51056,42.213939,-93.205726,IA,
51058,42.351539,-93.284126,IA,
51061,42.067139,-92.883326,IA,
51062,41.948339,-93.226926,IA,
51063,42.254739,-93.379326,IA,
51101,41.770739,-93.195326,IA,
51103,42.383539,-93.500126,IA,
51104,41.651939,-93.538926,IA,
51105,42.145939,-93.386926,IA,
51106,42.264739,-93.043326,IA,
51108,42.027139,-92.930126,IA,
51109,41.720739,-93.578126,IA,
51201,42.218739,-92.976126,IA,
51230,41.752739,-92.993726,IA,
51232,41.940339,-93.489726,IA,
51234,42.127939,-93.185326,IA,
51235,41.821539,-93.032926,IA,
51237,42.009139,-93.528926,IA,
51238,41.702739,-93.376526,IA,
51239,42.196739,-93.224526,IA,
51243,41.690739,-93.493726,IA,
51245,41.928339,-93.606926,IA,
51246,41.809539,-93.150126,IA,
51247,42.115939,-93.302526,IA,
51248,41.947139,-93.228526,IA,
51249,42.253539,-93.380926,IA,
51250,41.825939,-92.988126,IA,
51301,41.995539,-93.282526,IA,
51333,42.155139,-93.112526,IA,
51334,42.036339,-93.456126,IA,
51342,42.019939,-92.817726,IA,
51345,41.951139,-93.578926,IA,
51346,41.644739,-93.426526,IA,
51351,42.309939,-93.132126,IA,
51354,41.628339,-93.588526,IA,
51358,42.053539,-93.397326,IA,
51360,42.375139,-93.429326,IA,
51364,41.949939,-92.820126,IA,
51401,42.207539,-93.173726,IA,
51430,42.272739,-93.470926,IA,
51431,41.966339,-93.318526,IA,
51436,41.659939,-93.166126,IA,
51439,41.916339,-92.900926,IA,
51442,42.183139,-92.838126,IA,
51443,41.689139,-92.990126,IA,
51444,41.945539,-93.525326,IA,
51445,42.251939,-92.877326,IA,
51446,41.757939,-93.029326,IA,
51448,42.320739,-92.916526,IA,
51449,41.826739,-93.068526,IA,
51450,42.199539,-93.476526,IA,
51452,42.387139,-93.172126,IA,
51453,42.080739,-93.019726,IA,
51455,42.268339,-93.515726,IA,
51458,42.149539,-93.058926,IA,
51461,41.865139,-93.458526,IA,
51465,42.240339,-92.849726,IA,
51467,41.627539,-93.345326,IA,
51501,41.644739,-93.368526,IA,
51502,41.763539,-93.024926,IA,
51503,42.257539,-92.872926,IA,
51506,41.742739,-93.098526,IA,
51510,42.122339,-93.378526,IA,
51521,41.656739,-93.118126,IA,
51525,42.031939,-93.309726,IA,
51526,41.725539,-93.157326,IA,
51527,42.219539,-93.005326,IA,
51528,42.359139,-93.388526,IA,
51529,42.052739,-93.236126,IA,
51530,42.134339,-93.128126,IA,
51533,42.253139,-93.584926,IA,
51534,42.155139,-93.054526,IA,
51535,41.661139,-93.206526,IA,
51537,41.827939,-92.975726,IA,
51541,41.729539,-93.390526,IA,
51542,41.848339,-93.046926,IA,
51543,42.342339,-92.894926,IA,
51546,42.223539,-93.238526,IA,
51551,42.159539,-93.009726,IA,
51555,42.138739,-93.083326,IA,
51556,41.665539,-93.161726,IA,
51557,42.326339,-93.579326,IA,
51558,41.803139,-93.240126,IA,
51560,42.293939,-92.958126,IA,
51561,41.987539,-93.606126,IA,
51565,41.612339,-93.414526,IA,
51566,42.106339,-93.262526,IA,
51570,41.664739,-92.815326,IA,
51575,42.396339,-93.576926,IA,
51576,41.902339,-92.928526,IA,
51577,42.208739,-93.080926,IA,
51579,42.021139,-93.385326,IA,
51601,41.754339,-93.448526,IA,
51632,41.922339,-93.419326,IA,
51634,42.159939,-93.532526,IA,
51636,42.347539,-93.228126,IA,
51637,42.041139,-93.075726,IA,
51638,41.684739,-93.306126,IA,
51639,42.178739,-93.154126,IA,
51640,41.917539,-93.608926,IA,
51645,41.798739,-93.152126,IA,
51647,41.986339,-92.847726,IA,
51650,42.346739,-92.881726,IA,
51651,42.040339,-93.529726,IA,
51652,42.159139,-93.186126,IA,
51653,41.852739,-93.033726,IA,
51654,41.971539,-93.490526,IA,
51656,41.783939,-92.994526,IA,
51760,42.095539,-93.322526,IA,
51917,41.777139,-93.229326,IA,
51950,42.127939,-93.085326,IA,
52001,42.246339,-93.462126,IA,
52002,42.365139,-93.118526,IA,
52003,42.058739,-92.966126,IA,
52031,41.887539,-93.108526,IA,
52032,42.193939,-93.260926,IA,
52033,41.699939,-93.412926,IA,
52035,42.262739,-93.300126,IA,
52037,42.075139,-93.604526,IA,
52038,42.331539,-93.339326,IA,
52039,41.837539,-93.491326,IA,
52040,42.283539,-93.093326,IA,
52041,41.977139,-92.940926,IA,
52043,41.789539,-93.245326,IA,
52045,42.352339,-93.132526,IA,
52046,41.670739,-93.588926,IA,
52047,42.164739,-93.436926,IA,
52049,41.927139,-93.323726,IA,
52050,41.654339,-92.950526,IA,
52052,41.841939,-93.446526,IA,
52053,42.148339,-93.598926,IA,
52054,42.079539,-93.559726,IA,
52057,41.773139,-93.407326,IA,
52060,42.095139,-93.051326,IA,
52068,42.145139,-93.468926,IA,
52074,41.891139,-93.517726,IA,
52076,41.703539,-93.021726,IA,
52080,42.168339,-93.045726,IA,
52093,42.233139,-92.820526,IA,
52101,42.023539,-93.420526,IA,
52132,42.347139,-92.956926,IA,
52133,42.040739,-93.604926,IA,
52134,42.109539,-92.843726,IA,
52135,41.803139,-93.491726,IA,
52136,41.921939,-93.148126,IA,
52141,42.138739,-93.468126,IA,
52144,42.207539,-93.507326,IA,
52146,42.019939,-93.011326,IA,
52147,42.326339,-93.163726,IA,
52150,41.661139,-93.458126,IA,
52151,42.155139,-93.306126,IA,
52154,42.036339,-92.849326,IA,
52155,41.729939,-93.497326,IA,
52156,42.223939,-93.345326,IA,
52157,41.917539,-93.192926,IA,
52159,42.105139,-92.888526,IA,
52161,41.681139,-92.904926,IA,
52162,42.362739,-93.248926,IA,
52163,41.868739,-93.400926,IA,
52165,42.056339,-93.096526,IA,
52166,41.937539,-93.440126,IA,
52171,41.697539,-93.543326,IA,
52172,41.816339,-93.199726,IA,
52175,42.122739,-93.352126,IA,
52201,41.793539,-93.458926,IA,
52202,42.287539,-93.306926,IA,
52203,41.981139,-93.154526,IA,
52205,42.218739,-93.267726,IA,
52206,41.912339,-93.115326,IA,
52207,42.406339,-92.963326,IA,
52208,42.049939,-93.193726,IA,
52210,42.271139,-93.468926,IA,
52211,41.777139,-92.820526,IA,
52213,42.389939,-93.125326,IA,
52214,41.895939,-93.277326,IA,
52215,42.202339,-93.429726,IA,
52216,41.708339,-93.581726,IA,
52217,42.014739,-92.933726,IA,
52218,42.221139,-93.051326,IA,
52223,41.948339,-93.478526,IA,
52224,42.017139,-93.517726,IA,
52225,41.710739,-93.365326,IA,
52227,42.323539,-92.869726,IA,
52228,41.691939,-92.943326,IA,
52233,42.307139,-93.031726,IA,
52235,41.744339,-93.144526,IA,
52236,41.625539,-93.488126,IA,
52237,41.931939,-92.840126,IA,
52240,42.369139,-93.332126,IA,
52241,42.062739,-93.179726,IA,
52245,41.637539,-93.370926,IA,
52246,42.131539,-93.218926,IA,
52247,41.825139,-93.066526,IA,
52248,41.618739,-92.948926,IA,
52250,41.740339,-92.911326,IA,
52251,42.046739,-93.063726,IA,
52253,41.859139,-93.368126,IA,
52254,41.761139,-92.837726,IA,
52255,42.067539,-92.990126,IA,
52257,42.234339,-93.559726,IA,
52301,42.371139,-93.417726,IA,
52302,42.252339,-92.960926,IA,
52306,41.877139,-93.569726,IA,
52310,41.893139,-92.885326,IA,
52314,42.268339,-93.076926,IA,
52315,41.961939,-92.924526,IA,
52316,42.080739,-93.381326,IA,
52317,41.774339,-93.228926,IA,
52318,41.943139,-93.302926,IA,
52320,41.721939,-93.027726,IA,
52322,42.334739,-93.332526,IA,
52324,42.147139,-92.836526,IA,
52326,41.959539,-93.140926,IA,
52327,42.265939,-93.293326,IA,
52329,41.978339,-93.562926,IA,
52330,42.351139,-93.170526,IA,
52332,41.738339,-92.865726,IA,
52333,42.232339,-93.514126,IA,
52336,42.163539,-93.474926,IA,
52337,41.857139,-93.322526,IA,
52338,42.301139,-93.553326,IA,
52339,41.994739,-93.400926,IA,
52340,42.179939,-93.312926,IA,
52341,41.685939,-93.464926,IA,
52342,42.367539,-93.008526,IA,
52345,42.061139,-92.856126,IA,
52346,41.942339,-93.199726,IA,
52347,42.248739,-93.352126,IA,
52349,41.635939,-93.047326,IA,
52351,41.856339,-92.976126,IA,
52352,41.975139,-93.432926,IA,
52353,41.668739,-93.280526,IA,
52358,42.212739,-93.546126,IA,
52361,42.297939,-93.423326,IA,
52365,41.872739,-92.814126,IA,
52401,42.032739,-93.177326,IA,
52402,42.151539,-92.833726,IA,
52403,41.845139,-93.481726,IA,
52404,41.913939,-93.520926,IA,
52405,42.407939,-93.368926,IA,
52411,42.016739,-93.061326,IA,
52501,41.795139,-92.982126,IA,
52502,42.101539,-93.134526,IA,
52503,42.407939,-93.286926,IA,
52504,41.863939,-93.021326,IA,
52505,42.170339,-93.173726,IA,
52530,42.106339,-92.944926,IA,
52531,41.799939,-93.592926,IA,
52533,41.612339,-93.096926,IA,
52535,42.225139,-93.401726,IA,
52536,42.343939,-93.058126,IA,
52537,42.037539,-92.905726,IA,
52539,41.849939,-93.210126,IA,
52543,42.138739,-93.566126,IA,
52544,41.644739,-92.917726,IA,
52548,41.969939,-93.492126,IA,
52550,41.848339,-93.529726,IA,
52551,42.342339,-93.377726,IA,
52553,41.729539,-93.072926,IA,
52554,42.273539,-93.338526,IA,
52556,41.660739,-93.033726,IA,
52557,42.154739,-92.881726,IA,
52560,42.362339,-92.824526,IA,
52561,41.868339,-92.976526,IA,
52563,42.055939,-93.472526,IA,
52565,42.293539,-93.585726,IA,
52567,41.680739,-93.280926,IA,
52571,41.884739,-92.814526,IA,
52574,41.765939,-93.158126,IA,
52577,42.072339,-93.310526,IA,
52580,41.873539,-93.120526,IA,
52585,41.754739,-93.464126,IA,
52590,41.702339,-93.262926,IA,
52593,42.383939,-93.606926,IA,
52595,41.771139,-93.302126,IA,
52601,42.257539,-93.264526,IA,
52617,41.628339,-93.121726,IA,
52620,42.106339,-92.853726,IA,
52621,41.799939,-93.501726,IA,
52623,41.612339,-93.005726,IA,
52624,41.731139,-93.462526,IA,
52625,42.225139,-93.310526,IA,
52626,42.343939,-92.966926,IA,
52627,42.037539,-92.814526,IA,
52632,41.664739,-93.206926,IA,
52637,42.346339,-93.550926,IA,
52638,42.327539,-93.128926,IA,
52639,41.833539,-93.280926,IA,
52640,41.648339,-93.368926,IA,
52641,42.142339,-93.216926,IA,
52645,41.767139,-93.025326,IA,
52646,42.261139,-92.873326,IA,
52649,42.192339,-92.834126,IA,
52651,42.125939,-93.378926,IA,
52653,41.938339,-92.882926,IA,
52654,42.244739,-93.035326,IA,
52655,41.750739,-93.187326,IA,
52656,42.057139,-93.339726,IA,
52657,42.363539,-93.492126,IA,
52659,42.175939,-92.996126,IA,
52660,41.836739,-93.410926,IA,
52671,42.314339,-93.420926,IA,
52680,42.179139,-93.126126,IA,
52706,42.291139,-92.957726,IA,
52720,42.186339,-93.355726,IA,
52721,41.692339,-93.507726,IA,
52722,41.998739,-92.859726,IA,
52726,42.373939,-93.051326,IA,
52728,42.136339,-92.938126,IA,
52730,42.014739,-92.975726,IA,
52731,41.708339,-92.823326,IA,
52732,42.202339,-93.471726,IA,
52738,41.964739,-93.358526,IA,
52739,41.658339,-93.206126,IA,
52742,41.646339,-93.323326,IA,
52745,42.190339,-93.588926,IA,
52746,42.071539,-93.132126,IA,
52747,42.377939,-93.284526,IA,
52748,42.209139,-93.210526,IA,
52749,41.715139,-93.362526,IA,
52751,41.781539,-92.817726,IA,
52752,41.900339,-93.274526,IA,
52753,42.394339,-93.122526,IA,
52754,41.662739,-93.161326,IA,
52755,42.156739,-93.009326,IA,
52756,42.275539,-93.466126,IA,
52757,41.969139,-93.313726,IA,
52761,42.023139,-93.195326,IA,
52765,41.647939,-93.003726,IA,
52767,42.260739,-93.308526,IA,
52769,42.073139,-92.812526,IA,
52772,42.087139,-93.424126,IA,
52773,41.780739,-93.271726,IA,
52776,41.711939,-93.232526,IA,
52777,42.205939,-93.080526,IA,
52778,41.949539,-93.345726,IA,
52801,42.010739,-93.294526,IA,
52802,42.129539,-92.950926,IA,
52803,41.823139,-93.598926,IA,
52804,41.941939,-93.255326,IA,
52806,41.754339,-93.559726,IA,
52807,42.248339,-93.407726,IA,
52926,,,,
52966,,,,
53001,44.150143,-89.888508,WI,
53002,44.031343,-89.431708,WI,
53004,44.218943,-89.927708,WI,
53005,44.525343,-89.279708,WI,
53006,44.406543,-89.623308,WI,
53010,44.272943,-89.809308,WI,
53011,43.966543,-89.656908,WI,
53012,44.085343,-89.313308,WI,
53013,44.579343,-89.961708,WI,
53014,43.897743,-89.617708,WI,
53015,44.391743,-89.465708,WI,
53016,44.510543,-89.922508,WI,
53017,44.204143,-89.770108,WI,
53018,44.322943,-89.426508,WI,
53020,44.101343,-89.429308,WI,
53021,44.407743,-89.581708,WI,
53022,43.913743,-89.733708,WI,
53023,44.220143,-89.886108,WI,
53024,44.476543,-89.620908,WI,
53025,43.982543,-89.772908,WI,
53026,44.288943,-89.925308,WI,
53027,44.595343,-89.277308,WI,
53028,44.151343,-89.846908,WI,
53029,44.457743,-89.999308,WI,
53032,44.117743,-89.267308,WI,
53033,44.611743,-89.915708,WI,
53035,43.998943,-89.610908,WI,
53036,44.492943,-89.458908,WI,
53037,44.186543,-89.306508,WI,
53038,43.980143,-89.989308,WI,
53039,44.474143,-89.837308,WI,
53040,44.174543,-89.423708,WI,
53042,44.362143,-89.919708,WI,
53044,44.599743,-89.232508,WI,
53045,44.105743,-89.384508,WI,
53046,43.986943,-89.728108,WI,
53048,44.224543,-89.841308,WI,
53049,44.530943,-89.993708,WI,
53050,44.003343,-89.566108,WI,
53051,44.497343,-89.414108,WI,
53052,44.616143,-89.870908,WI,
53058,44.053343,-89.983708,WI,
53059,44.547343,-89.831708,WI,
53061,44.138543,-89.860908,WI,
53062,44.444943,-90.013308,WI,
53065,44.563743,-89.669708,WI,
53066,44.069743,-89.821708,WI,
53070,44.014943,-89.593708,WI,
53072,44.202543,-89.289308,WI,
53073,43.896143,-89.937308,WI,
53074,44.440143,-89.402508,WI,
53075,44.133743,-89.250108,WI,
53076,44.627743,-89.898508,WI,
53078,43.964943,-89.976508,WI,
53080,44.028543,-89.957308,WI,
53081,44.334943,-89.309308,WI,
53083,44.522543,-89.805308,WI,
53085,43.909743,-89.500508,WI,
53086,44.591343,-89.844508,WI,
53088,44.078543,-89.574508,WI,
53089,44.384943,-89.726908,WI,
53090,44.657343,-89.577708,WI,
53091,44.350943,-89.425308,WI,
53092,44.469743,-89.882108,WI,
53093,44.163343,-89.729708,WI,
53094,44.282143,-89.386108,WI,
53095,43.975743,-89.233708,WI,
53097,44.588543,-89.538508,WI,
53098,44.607343,-89.960508,WI,
53103,44.375343,-89.709708,WI,
53104,44.068943,-89.557308,WI,
53105,44.562943,-89.405308,WI,
53108,44.544143,-89.783708,WI,
53110,44.665343,-89.223708,WI,
53114,44.240143,-89.414908,WI,
53115,44.546543,-89.567308,WI,
53118,43.914943,-89.640908,WI,
53119,44.221343,-89.793308,WI,
53120,44.036143,-89.881308,WI,
53121,44.530143,-89.729308,WI,
53122,44.648943,-89.385708,WI,
53125,44.154943,-89.537708,WI,
53126,44.273743,-89.994508,WI,
53127,43.967343,-89.842108,WI,
53128,44.086143,-89.498508,WI,
53129,44.580143,-89.346508,WI,
53130,44.407743,-89.530508,WI,
53132,44.595343,-89.226108,WI,
53137,44.476543,-89.569708,WI,
53139,44.664143,-89.265308,WI,
53140,44.578943,-89.388108,WI,
53142,43.966143,-89.883708,WI,
53143,44.460143,-89.731708,WI,
53144,44.203743,-89.996908,WI,
53146,44.391343,-89.692508,WI,
53147,44.084943,-89.540108,WI,
53148,44.174543,-89.505708,WI,
53149,44.668543,-89.353708,WI,
53150,44.395743,-89.780908,WI,
53151,44.256143,-89.397708,WI,
53152,44.562543,-89.550108,WI,
53153,44.068543,-89.702108,WI,
53154,44.374943,-89.854508,WI,
53156,44.187343,-89.358508,WI,
53158,44.345743,-89.363308,WI,
53168,44.617343,-89.778108,WI,
53170,43.938143,-89.217708,WI,
53172,44.125743,-89.713708,WI,
53177,44.056943,-89.674508,WI,
53178,43.988143,-89.635308,WI,
53179,44.294543,-89.787708,WI,
53181,44.572543,-89.504508,WI,
53182,44.266143,-89.352108,WI,
53183,43.959743,-90.000108,WI,
53184,44.453743,-89.848108,WI,
53185,44.147343,-89.695708,WI,
53186,44.641343,-89.543708,WI,
53188,44.028543,-89.238908,WI,
53189,44.522543,-89.887308,WI,
53190,44.249743,-89.514108,WI,
53191,44.556143,-89.666508,WI,
53201,44.263743,-89.502108,WI,
53202,44.570143,-89.654508,WI,
53203,44.076143,-89.806508,WI,
53204,44.332543,-89.541308,WI,
53205,44.638943,-89.693708,WI,
53206,44.144943,-89.845708,WI,
53207,44.451343,-89.998108,WI,
53208,43.907343,-89.732508,WI,
53209,44.213743,-89.884908,WI,
53210,44.586543,-89.492508,WI,
53211,44.280143,-89.340108,WI,
53212,43.973743,-89.988108,WI,
53213,44.467743,-89.836108,WI,
53214,44.161343,-89.683708,WI,
53215,44.655343,-89.531708,WI,
53216,44.348943,-89.379308,WI,
53217,44.042543,-89.226908,WI,
53218,44.536543,-89.875308,WI,
53219,44.230143,-89.722908,WI,
53220,44.299743,-89.865308,WI,
53221,44.606143,-89.217308,WI,
53222,44.487343,-89.560908,WI,
53223,43.993343,-89.712908,WI,
53224,43.874543,-89.256108,WI,
53225,44.180943,-89.408508,WI,
53226,44.062143,-89.752108,WI,
53227,44.368543,-89.904508,WI,
53228,44.349743,-89.482508,WI,
53233,44.434943,-89.359708,WI,
53235,44.247343,-89.664108,WI,
53274,44.588543,-89.420908,WI,
53287,44.066543,-89.707308,WI,
53300,44.254543,-89.925708,WI,
53315,44.356943,-89.744108,WI,
53401,44.024143,-89.261308,WI,
53402,43.905343,-89.604908,WI,
53403,44.211743,-89.757308,WI,
53404,44.142943,-89.718108,WI,
53405,44.449343,-89.870508,WI,
53406,44.330543,-89.413708,WI,
53410,44.346943,-89.251708,WI,
53417,44.228143,-89.595308,WI,
53426,44.567343,-89.980908,WI,
53502,44.094943,-89.346108,WI,
53503,44.588943,-89.994508,WI,
53504,44.332543,-89.459308,WI,
53507,44.213743,-89.802908,WI,
53508,43.957343,-89.267708,WI,
53510,44.078543,-89.508108,WI,
53511,44.384943,-89.660508,WI,
53512,43.890943,-89.812508,WI,
53515,44.009743,-89.468908,WI,
53516,44.316143,-89.621308,WI,
53517,44.622543,-89.773708,WI,
53518,44.128543,-89.925708,WI,
53520,44.095743,-89.692508,WI,
53521,44.589743,-89.540508,WI,
53522,43.908143,-89.996908,WI,
53523,44.402143,-89.844908,WI,
53525,44.164543,-89.731708,WI,
53526,44.283343,-89.388108,WI,
53527,43.976943,-89.235708,WI,
53529,44.539743,-89.923308,WI,
53530,44.266943,-89.550108,WI,
53531,44.573343,-89.702508,WI,
53532,44.454543,-89.245708,WI,
53533,43.960543,-89.397708,WI,
53534,43.891743,-89.358508,WI,
53536,44.079343,-89.854508,WI,
53538,44.216943,-89.932908,WI,
53541,44.516543,-89.546108,WI,
53543,43.903743,-89.241308,WI,
53545,44.091343,-89.737308,WI,
53546,44.585343,-89.585308,WI,
53548,43.972543,-89.280508,WI,
53549,44.466543,-89.928908,WI,
53551,44.500143,-89.708108,WI,
53552,44.006143,-89.860108,WI,
53553,44.312543,-90.012508,WI,
53555,44.074943,-89.899308,WI,
53556,44.381343,-89.251308,WI,
53558,44.143743,-89.938508,WI,
53559,44.450143,-89.290508,WI,
53560,44.364943,-89.413308,WI,
53562,44.177343,-89.717708,WI,
53563,43.870943,-89.565308,WI,
53565,44.483743,-89.870108,WI,
53566,44.602543,-89.526508,WI,
53569,44.008543,-89.643708,WI,
53570,44.536543,-89.793308,WI,
53572,43.923743,-89.488508,WI,
53573,44.230143,-89.640908,WI,
53574,44.111343,-89.984508,WI,
53575,44.417743,-89.336508,WI,
53576,44.298943,-89.680108,WI,
53577,44.605343,-89.832508,WI,
53578,44.586543,-89.410508,WI,
53579,44.092543,-89.562508,WI,
53581,44.216543,-89.277308,WI,
53582,43.910143,-89.925308,WI,
53583,44.404143,-89.773308,WI,
53584,44.147743,-89.238108,WI,
53585,44.641743,-89.886508,WI,
53586,44.335343,-89.734108,WI,
53587,44.028943,-89.581708,WI,
53588,44.472943,-89.812508,WI,
53589,44.166543,-89.660108,WI,
53590,44.340143,-89.544508,WI,
53593,44.458943,-90.001308,WI,
53594,43.964943,-89.352908,WI,
53597,44.083743,-89.809708,WI,
53608,44.243343,-89.404908,WI,
53632,44.277343,-89.706508,WI,
53641,44.068943,-89.417308,WI,
53648,44.612943,-89.682908,WI,
53681,43.984143,-89.395308,WI,
53701,44.176543,-89.411308,WI,
53703,43.988943,-89.715708,WI,
53704,44.107743,-89.372108,WI,
53705,44.601743,-89.220108,WI,
53711,44.006143,-89.900108,WI,
53713,44.193743,-89.595708,WI,
53714,44.074943,-89.939308,WI,
53715,44.381343,-89.291308,WI,
53716,44.262543,-89.634908,WI,
53717,44.568943,-89.787308,WI,
53718,44.450143,-89.330508,WI,
53719,43.956143,-89.482508,WI,
53722,44.328143,-89.544108,WI,
53726,43.902943,-89.735308,WI,
53761,44.364943,-89.453308,WI,
53766,44.483743,-89.910108,WI,
53801,44.200543,-89.339708,WI,
53803,44.388143,-89.835708,WI,
53804,44.269343,-89.378908,WI,
53805,44.575743,-89.531308,WI,
53806,44.456943,-89.874908,WI,
53807,43.962943,-89.226508,WI,
53808,43.944143,-89.604908,WI,
53809,44.250543,-89.757308,WI,
53810,44.523343,-89.330108,WI,
53811,44.216943,-89.978108,WI,
